width,offset,total,fault_rate,avg_diff,unique_masks,top1,top1_count,top2,top2_count,top3,top3_count
0.5,-10.0,80,0.0,0.0,0,,,,,,
0.5,-6.852425180598555,80,0.0,0.0,0,,,,,,
0.5,-3.70485036119711,80,0.0,0.0,0,,,,,,
0.5,-0.557275541795665,80,0.0,0.0,0,,,,,,
0.5,2.59029927760578,80,0.0,0.0,0,,,,,,
0.5,5.737874097007225,80,0.0,0.0,0,,,,,,
0.5,8.88544891640867,80,0.0,0.0,0,,,,,,
0.5,12.033023735810115,80,0.0,0.0,0,,,,,,
0.5,15.18059855521156,80,0.0,0.0,0,,,,,,
0.5,18.328173374613005,80,0.0,0.0,0,,,,,,
0.5,21.47574819401445,80,0.0,0.0,0,,,,,,
0.5,24.6233230134159,80,0.0,0.0,0,,,,,,
0.5,27.77089783281734,80,0.0,0.0,0,,,,,,
0.5,30.91847265221878,80,0.0,0.0,0,,,,,,
0.5,34.06604747162023,80,0.0,0.0,0,,,,,,
0.5,37.21362229102168,80,0.0,0.0,0,,,,,,
0.5,40.36119711042312,80,0.0,0.0,0,,,,,,
0.5,43.50877192982456,80,0.0,0.0,0,,,,,,
0.5,46.65634674922601,80,0.0,0.0,0,,,,,,
0.5,49.80392156862745,80,0.0,0.0,0,,,,,,
0.5594576071550751,-10.0,80,0.0,0.0,0,,,,,,
0.5594576071550751,-6.852425180598555,80,0.0,0.0,0,,,,,,
0.5594576071550751,-3.70485036119711,80,0.0,0.0,0,,,,,,
0.5594576071550751,-0.557275541795665,80,0.0,0.0,0,,,,,,
0.5594576071550751,2.59029927760578,80,0.0,0.0,0,,,,,,
0.5594576071550751,5.737874097007225,80,0.0,0.0,0,,,,,,
0.5594576071550751,8.88544891640867,80,0.0,0.0,0,,,,,,
0.5594576071550751,12.033023735810115,80,0.0,0.0,0,,,,,,
0.5594576071550751,15.18059855521156,80,0.0,0.0,0,,,,,,
0.5594576071550751,18.328173374613005,80,0.0,0.0,0,,,,,,
0.5594576071550751,21.47574819401445,80,0.0,0.0,0,,,,,,
0.5594576071550751,24.6233230134159,80,0.0,0.0,0,,,,,,
0.5594576071550751,27.77089783281734,80,0.0,0.0,0,,,,,,
0.5594576071550751,30.91847265221878,80,0.0,0.0,0,,,,,,
0.5594576071550751,34.06604747162023,80,0.0,0.0,0,,,,,,
0.5594576071550751,37.21362229102168,80,0.0,0.0,0,,,,,,
0.5594576071550751,40.36119711042312,80,0.0,0.0,0,,,,,,
0.5594576071550751,43.50877192982456,80,0.0,0.0,0,,,,,,
0.5594576071550751,46.65634674922601,80,0.0,0.0,0,,,,,,
0.5594576071550751,49.80392156862745,80,0.0,0.0,0,,,,,,
0.6259856284073646,-10.0,80,0.0,0.0,0,,,,,,
0.6259856284073646,-6.852425180598555,80,0.0,0.0,0,,,,,,
0.6259856284073646,-3.70485036119711,80,0.0,0.0,0,,,,,,
0.6259856284073646,-0.557275541795665,80,0.0,0.0,0,,,,,,
0.6259856284073646,2.59029927760578,80,0.0,0.0,0,,,,,,
0.6259856284073646,5.737874097007225,80,0.0,0.0,0,,,,,,
0.6259856284073646,8.88544891640867,80,0.0,0.0,0,,,,,,
0.6259856284073646,12.033023735810115,80,0.0,0.0,0,,,,,,
0.6259856284073646,15.18059855521156,80,0.0,0.0,0,,,,,,
0.6259856284073646,18.328173374613005,80,0.0,0.0,0,,,,,,
0.6259856284073646,21.47574819401445,80,0.0,0.0,0,,,,,,
0.6259856284073646,24.6233230134159,80,0.0,0.0,0,,,,,,
0.6259856284073646,27.77089783281734,80,0.0,0.0,0,,,,,,
0.6259856284073646,30.91847265221878,80,0.0,0.0,0,,,,,,
0.6259856284073646,34.06604747162023,80,0.0,0.0,0,,,,,,
0.6259856284073646,37.21362229102168,80,0.0,0.0,0,,,,,,
0.6259856284073646,40.36119711042312,80,0.0,0.0,0,,,,,,
0.6259856284073646,43.50877192982456,80,0.0,0.0,0,,,,,,
0.6259856284073646,46.65634674922601,80,0.0,0.0,0,,,,,,
0.6259856284073646,49.80392156862745,80,0.0,0.0,0,,,,,,
0.7004248435645004,-10.0,80,0.0,0.0,0,,,,,,
0.7004248435645004,-6.852425180598555,80,0.0,0.0,0,,,,,,
0.7004248435645004,-3.70485036119711,80,0.0,0.0,0,,,,,,
0.7004248435645004,-0.557275541795665,80,0.0,0.0,0,,,,,,
0.7004248435645004,2.59029927760578,80,0.0,0.0,0,,,,,,
0.7004248435645004,5.737874097007225,80,0.0,0.0,0,,,,,,
0.7004248435645004,8.88544891640867,80,0.0,0.0,0,,,,,,
0.7004248435645004,12.033023735810115,80,0.0,0.0,0,,,,,,
0.7004248435645004,15.18059855521156,80,0.0,0.0,0,,,,,,
0.7004248435645004,18.328173374613005,80,0.0,0.0,0,,,,,,
0.7004248435645004,21.47574819401445,80,0.0,0.0,0,,,,,,
0.7004248435645004,24.6233230134159,80,0.0,0.0,0,,,,,,
0.7004248435645004,27.77089783281734,80,0.0,0.0,0,,,,,,
0.7004248435645004,30.91847265221878,80,0.0,0.0,0,,,,,,
0.7004248435645004,34.06604747162023,80,0.0,0.0,0,,,,,,
0.7004248435645004,37.21362229102168,80,0.0,0.0,0,,,,,,
0.7004248435645004,40.36119711042312,80,0.0,0.0,0,,,,,,
0.7004248435645004,43.50877192982456,80,0.0,0.0,0,,,,,,
0.7004248435645004,46.65634674922601,80,0.0,0.0,0,,,,,,
0.7004248435645004,49.80392156862745,80,0.0,0.0,0,,,,,,
0.7837160139451262,-10.0,80,0.0,0.0,0,,,,,,
0.7837160139451262,-6.852425180598555,80,0.0,0.0,0,,,,,,
0.7837160139451262,-3.70485036119711,80,0.0,0.0,0,,,,,,
0.7837160139451262,-0.557275541795665,80,0.0,0.0,0,,,,,,
0.7837160139451262,2.59029927760578,80,0.0,0.0,0,,,,,,
0.7837160139451262,5.737874097007225,80,0.0,0.0,0,,,,,,
0.7837160139451262,8.88544891640867,80,0.0,0.0,0,,,,,,
0.7837160139451262,12.033023735810115,80,0.0,0.0,0,,,,,,
0.7837160139451262,15.18059855521156,80,0.0,0.0,0,,,,,,
0.7837160139451262,18.328173374613005,80,0.0,0.0,0,,,,,,
0.7837160139451262,21.47574819401445,80,0.0,0.0,0,,,,,,
0.7837160139451262,24.6233230134159,80,0.0,0.0,0,,,,,,
0.7837160139451262,27.77089783281734,80,0.0,0.0,0,,,,,,
0.7837160139451262,30.91847265221878,80,0.0,0.0,0,,,,,,
0.7837160139451262,34.06604747162023,80,0.0,0.0,0,,,,,,
0.7837160139451262,37.21362229102168,80,0.0,0.0,0,,,,,,
0.7837160139451262,40.36119711042312,80,0.0,0.0,0,,,,,,
0.7837160139451262,43.50877192982456,80,0.0,0.0,0,,,,,,
0.7837160139451262,46.65634674922601,80,0.0,0.0,0,,,,,,
0.7837160139451262,49.80392156862745,80,0.0,0.0,0,,,,,,
0.8769117717017075,-10.0,80,0.0,0.0,0,,,,,,
0.8769117717017075,-6.852425180598555,80,0.0,0.0,0,,,,,,
0.8769117717017075,-3.70485036119711,80,0.0,0.0,0,,,,,,
0.8769117717017075,-0.557275541795665,80,0.0,0.0,0,,,,,,
0.8769117717017075,2.59029927760578,80,0.0,0.0,0,,,,,,
0.8769117717017075,5.737874097007225,80,0.0,0.0,0,,,,,,
0.8769117717017075,8.88544891640867,80,0.0,0.0,0,,,,,,
0.8769117717017075,12.033023735810115,80,0.0,0.0,0,,,,,,
0.8769117717017075,15.18059855521156,80,0.0,0.0,0,,,,,,
0.8769117717017075,18.328173374613005,80,0.0,0.0,0,,,,,,
0.8769117717017075,21.47574819401445,80,0.0,0.0,0,,,,,,
0.8769117717017075,24.6233230134159,80,0.0,0.0,0,,,,,,
0.8769117717017075,27.77089783281734,80,0.0,0.0,0,,,,,,
0.8769117717017075,30.91847265221878,80,0.0,0.0,0,,,,,,
0.8769117717017075,34.06604747162023,80,0.0,0.0,0,,,,,,
0.8769117717017075,37.21362229102168,80,0.0,0.0,0,,,,,,
0.8769117717017075,40.36119711042312,80,0.0,0.0,0,,,,,,
0.8769117717017075,43.50877192982456,80,0.0,0.0,0,,,,,,
0.8769117717017075,46.65634674922601,80,0.0,0.0,0,,,,,,
0.8769117717017075,49.80392156862745,80,0.0,0.0,0,,,,,,
0.9811899229647096,-10.0,80,0.0,0.0,0,,,,,,
0.9811899229647096,-6.852425180598555,80,0.0,0.0,0,,,,,,
0.9811899229647096,-3.70485036119711,80,0.0,0.0,0,,,,,,
0.9811899229647096,-0.557275541795665,80,0.0,0.0,0,,,,,,
0.9811899229647096,2.59029927760578,80,0.0,0.0,0,,,,,,
0.9811899229647096,5.737874097007225,80,0.0,0.0,0,,,,,,
0.9811899229647096,8.88544891640867,80,0.0,0.0,0,,,,,,
0.9811899229647096,12.033023735810115,80,0.0,0.0,0,,,,,,
0.9811899229647096,15.18059855521156,80,0.0,0.0,0,,,,,,
0.9811899229647096,18.328173374613005,80,0.0,0.0,0,,,,,,
0.9811899229647096,21.47574819401445,80,0.0,0.0,0,,,,,,
0.9811899229647096,24.6233230134159,80,0.0,0.0,0,,,,,,
0.9811899229647096,27.77089783281734,80,0.0,0.0,0,,,,,,
0.9811899229647096,30.91847265221878,80,0.0,0.0,0,,,,,,
0.9811899229647096,34.06604747162023,80,0.0,0.0,0,,,,,,
0.9811899229647096,37.21362229102168,80,0.0,0.0,0,,,,,,
0.9811899229647096,40.36119711042312,80,0.0,0.0,0,,,,,,
0.9811899229647096,43.50877192982456,80,0.0,0.0,0,,,,,,
0.9811899229647096,46.65634674922601,80,0.0,0.0,0,,,,,,
0.9811899229647096,49.80392156862745,80,0.0,0.0,0,,,,,,
1.0978683329330177,-10.0,80,0.0,0.0,0,,,,,,
1.0978683329330177,-6.852425180598555,80,0.0,0.0,0,,,,,,
1.0978683329330177,-3.70485036119711,80,0.0,0.0,0,,,,,,
1.0978683329330177,-0.557275541795665,80,0.0,0.0,0,,,,,,
1.0978683329330177,2.59029927760578,80,0.0,0.0,0,,,,,,
1.0978683329330177,5.737874097007225,80,0.0,0.0,0,,,,,,
1.0978683329330177,8.88544891640867,80,0.0,0.0,0,,,,,,
1.0978683329330177,12.033023735810115,80,0.0,0.0,0,,,,,,
1.0978683329330177,15.18059855521156,80,0.0,0.0,0,,,,,,
1.0978683329330177,18.328173374613005,80,0.0,0.0,0,,,,,,
1.0978683329330177,21.47574819401445,80,0.0,0.0,0,,,,,,
1.0978683329330177,24.6233230134159,80,0.0,0.0,0,,,,,,
1.0978683329330177,27.77089783281734,80,0.0,0.0,0,,,,,,
1.0978683329330177,30.91847265221878,80,0.0,0.0,0,,,,,,
1.0978683329330177,34.06604747162023,80,0.0,0.0,0,,,,,,
1.0978683329330177,37.21362229102168,80,0.0,0.0,0,,,,,,
1.0978683329330177,40.36119711042312,80,0.0,0.0,0,,,,,,
1.0978683329330177,43.50877192982456,80,0.0,0.0,0,,,,,,
1.0978683329330177,46.65634674922601,80,0.0,0.0,0,,,,,,
1.0978683329330177,49.80392156862745,80,0.0,0.0,0,,,,,,
1.2284215810280747,-10.0,80,0.0,0.0,0,,,,,,
1.2284215810280747,-6.852425180598555,80,0.0,0.0,0,,,,,,
1.2284215810280747,-3.70485036119711,80,0.0,0.0,0,,,,,,
1.2284215810280747,-0.557275541795665,80,0.0,0.0,0,,,,,,
1.2284215810280747,2.59029927760578,80,0.0,0.0,0,,,,,,
1.2284215810280747,5.737874097007225,80,0.0,0.0,0,,,,,,
1.2284215810280747,8.88544891640867,80,0.0,0.0,0,,,,,,
1.2284215810280747,12.033023735810115,80,0.0,0.0,0,,,,,,
1.2284215810280747,15.18059855521156,80,0.0,0.0,0,,,,,,
1.2284215810280747,18.328173374613005,80,0.0,0.0,0,,,,,,
1.2284215810280747,21.47574819401445,80,0.0,0.0,0,,,,,,
1.2284215810280747,24.6233230134159,80,0.0,0.0,0,,,,,,
1.2284215810280747,27.77089783281734,80,0.0,0.0,0,,,,,,
1.2284215810280747,30.91847265221878,80,0.0,0.0,0,,,,,,
1.2284215810280747,34.06604747162023,80,0.0,0.0,0,,,,,,
1.2284215810280747,37.21362229102168,80,0.0,0.0,0,,,,,,
1.2284215810280747,40.36119711042312,80,0.0,0.0,0,,,,,,
1.2284215810280747,43.50877192982456,80,0.0,0.0,0,,,,,,
1.2284215810280747,46.65634674922601,80,0.0,0.0,0,,,,,,
1.2284215810280747,49.80392156862745,80,0.0,0.0,0,,,,,,
1.3744995965992417,-10.0,80,0.0,0.0,0,,,,,,
1.3744995965992417,-6.852425180598555,80,0.0,0.0,0,,,,,,
1.3744995965992417,-3.70485036119711,80,0.0,0.0,0,,,,,,
1.3744995965992417,-0.557275541795665,80,0.0,0.0,0,,,,,,
1.3744995965992417,2.59029927760578,80,0.0,0.0,0,,,,,,
1.3744995965992417,5.737874097007225,80,0.0,0.0,0,,,,,,
1.3744995965992417,8.88544891640867,80,0.0,0.0,0,,,,,,
1.3744995965992417,12.033023735810115,80,0.0,0.0,0,,,,,,
1.3744995965992417,15.18059855521156,80,0.0,0.0,0,,,,,,
1.3744995965992417,18.328173374613005,80,0.0,0.0,0,,,,,,
1.3744995965992417,21.47574819401445,80,0.0,0.0,0,,,,,,
1.3744995965992417,24.6233230134159,80,0.0,0.0,0,,,,,,
1.3744995965992417,27.77089783281734,80,0.0,0.0,0,,,,,,
1.3744995965992417,30.91847265221878,80,0.0,0.0,0,,,,,,
1.3744995965992417,34.06604747162023,80,0.0,0.0,0,,,,,,
1.3744995965992417,37.21362229102168,80,0.0,0.0,0,,,,,,
1.3744995965992417,40.36119711042312,80,0.0,0.0,0,,,,,,
1.3744995965992417,43.50877192982456,80,0.0,0.0,0,,,,,,
1.3744995965992417,46.65634674922601,80,0.0,0.0,0,,,,,,
1.3744995965992417,49.80392156862745,80,0.0,0.0,0,,,,,,
1.5379485106980553,-10.0,80,0.0,0.0,0,,,,,,
1.5379485106980553,-6.852425180598555,80,0.0,0.0,0,,,,,,
1.5379485106980553,-3.70485036119711,80,0.0,0.0,0,,,,,,
1.5379485106980553,-0.557275541795665,80,0.0,0.0,0,,,,,,
1.5379485106980553,2.59029927760578,80,0.0,0.0,0,,,,,,
1.5379485106980553,5.737874097007225,80,0.0,0.0,0,,,,,,
1.5379485106980553,8.88544891640867,80,0.0,0.0,0,,,,,,
1.5379485106980553,12.033023735810115,80,0.0,0.0,0,,,,,,
1.5379485106980553,15.18059855521156,80,0.0,0.0,0,,,,,,
1.5379485106980553,18.328173374613005,80,0.0,0.0,0,,,,,,
1.5379485106980553,21.47574819401445,80,0.0,0.0,0,,,,,,
1.5379485106980553,24.6233230134159,80,0.0,0.0,0,,,,,,
1.5379485106980553,27.77089783281734,80,0.0,0.0,0,,,,,,
1.5379485106980553,30.91847265221878,80,0.0,0.0,0,,,,,,
1.5379485106980553,34.06604747162023,80,0.0,0.0,0,,,,,,
1.5379485106980553,37.21362229102168,80,0.0,0.0,0,,,,,,
1.5379485106980553,40.36119711042312,80,0.0,0.0,0,,,,,,
1.5379485106980553,43.50877192982456,80,0.0,0.0,0,,,,,,
1.5379485106980553,46.65634674922601,80,0.0,0.0,0,,,,,,
1.5379485106980553,49.80392156862745,80,0.0,0.0,0,,,,,,
1.720833987445691,-10.0,80,0.0,0.0,0,,,,,,
1.720833987445691,-6.852425180598555,80,0.0,0.0,0,,,,,,
1.720833987445691,-3.70485036119711,80,0.0,0.0,0,,,,,,
1.720833987445691,-0.557275541795665,80,0.0,0.0,0,,,,,,
1.720833987445691,2.59029927760578,80,0.0,0.0,0,,,,,,
1.720833987445691,5.737874097007225,80,0.0,0.0,0,,,,,,
1.720833987445691,8.88544891640867,80,0.0,0.0,0,,,,,,
1.720833987445691,12.033023735810115,80,0.0,0.0,0,,,,,,
1.720833987445691,15.18059855521156,80,0.0,0.0,0,,,,,,
1.720833987445691,18.328173374613005,80,0.0,0.0,0,,,,,,
1.720833987445691,21.47574819401445,80,0.0,0.0,0,,,,,,
1.720833987445691,24.6233230134159,80,0.0,0.0,0,,,,,,
1.720833987445691,27.77089783281734,80,0.0,0.0,0,,,,,,
1.720833987445691,30.91847265221878,80,0.0,0.0,0,,,,,,
1.720833987445691,34.06604747162023,80,0.0,0.0,0,,,,,,
1.720833987445691,37.21362229102168,80,0.0,0.0,0,,,,,,
1.720833987445691,40.36119711042312,80,0.0,0.0,0,,,,,,
1.720833987445691,43.50877192982456,80,0.0,0.0,0,,,,,,
1.720833987445691,46.65634674922601,80,0.0,0.0,0,,,,,,
1.720833987445691,49.80392156862745,80,0.0,0.0,0,,,,,,
1.9254673298549856,-10.0,80,0.0,0.0,0,,,,,,
1.9254673298549856,-6.852425180598555,80,0.0,0.0,0,,,,,,
1.9254673298549856,-3.70485036119711,80,0.0,0.0,0,,,,,,
1.9254673298549856,-0.557275541795665,80,0.0,0.0,0,,,,,,
1.9254673298549856,2.59029927760578,80,0.0,0.0,0,,,,,,
1.9254673298549856,5.737874097007225,80,0.0,0.0,0,,,,,,
1.9254673298549856,8.88544891640867,80,0.0,0.0,0,,,,,,
1.9254673298549856,12.033023735810115,80,0.0,0.0,0,,,,,,
1.9254673298549856,15.18059855521156,80,0.0,0.0,0,,,,,,
1.9254673298549856,18.328173374613005,80,0.0,0.0,0,,,,,,
1.9254673298549856,21.47574819401445,80,0.0,0.0,0,,,,,,
1.9254673298549856,24.6233230134159,80,0.0,0.0,0,,,,,,
1.9254673298549856,27.77089783281734,80,0.0,0.0,0,,,,,,
1.9254673298549856,30.91847265221878,80,0.0,0.0,0,,,,,,
1.9254673298549856,34.06604747162023,80,0.0,0.0,0,,,,,,
1.9254673298549856,37.21362229102168,80,0.0,0.0,0,,,,,,
1.9254673298549856,40.36119711042312,80,0.0,0.0,0,,,,,,
1.9254673298549856,43.50877192982456,80,0.0,0.0,0,,,,,,
1.9254673298549856,46.65634674922601,80,0.0,0.0,0,,,,,,
1.9254673298549856,49.80392156862745,80,0.0,0.0,0,,,,,,
2.154434690031884,-10.0,80,0.0,0.0,0,,,,,,
2.154434690031884,-6.852425180598555,80,0.0,0.0,0,,,,,,
2.154434690031884,-3.70485036119711,80,0.0,0.0,0,,,,,,
2.154434690031884,-0.557275541795665,80,0.0,0.0,0,,,,,,
2.154434690031884,2.59029927760578,80,0.0,0.0,0,,,,,,
